strip,hrsPin,iEta,vfatId,vfatCh
109,38,1,7,27
110,40,1,7,29
111,42,1,7,31
112,44,1,7,33
113,46,1,7,35
114,48,1,7,37
115,50,1,7,39
116,52,1,7,41
117,54,1,7,43
118,58,1,7,45
119,60,1,7,47
120,62,1,7,49
121,64,1,7,51
122,66,1,7,53
123,68,1,7,55
124,70,1,7,57
125,72,1,7,59
126,74,1,7,61
127,76,1,7,63
4,80,1,7,65
5,82,1,7,67
6,84,1,7,69
7,86,1,7,71
8,88,1,7,73
9,90,1,7,75
10,92,1,7,77
11,94,1,7,79
12,96,1,7,81
13,98,1,7,83
14,102,1,7,85
15,104,1,7,87
16,106,1,7,89
17,108,1,7,91
18,110,1,7,93
19,112,1,7,95
20,114,1,7,97
21,116,1,7,99
22,118,1,7,101
23,120,1,7,103
24,124,1,7,105
25,126,1,7,107
26,128,1,7,109
27,130,1,7,111
28,132,1,7,113
29,134,1,7,115
30,136,1,7,117
31,138,1,7,119
0,140,1,7,121
1,142,1,7,123
2,146,1,7,125
3,148,1,7,127
223,7,1,15,0
222,9,1,15,2
221,13,1,15,4
220,15,1,15,6
219,17,1,15,8
218,19,1,15,10
217,21,1,15,12
216,23,1,15,14
215,25,1,15,16
214,27,1,15,18
213,29,1,15,20
212,31,1,15,22
211,35,1,15,24
210,37,1,15,26
209,39,1,15,28
208,41,1,15,30
207,43,1,15,32
206,45,1,15,34
205,47,1,15,36
204,49,1,15,38
203,51,1,15,40
202,53,1,15,42
201,57,1,15,44
200,59,1,15,46
199,61,1,15,48
198,63,1,15,50
197,65,1,15,52
196,67,1,15,54
195,69,1,15,56
194,71,1,15,58
193,73,1,15,60
192,75,1,15,62
191,79,1,15,64
190,81,1,15,66
189,83,1,15,68
188,85,1,15,70
187,87,1,15,72
186,89,1,15,74
185,91,1,15,76
184,93,1,15,78
183,95,1,15,80
182,97,1,15,82
181,101,1,15,84
180,103,1,15,86
179,105,1,15,88
178,107,1,15,90
177,109,1,15,92
176,111,1,15,94
175,113,1,15,96
174,115,1,15,98
173,117,1,15,100
172,119,1,15,102
171,123,1,15,104
170,125,1,15,106
169,127,1,15,108
168,129,1,15,110
167,131,1,15,112
166,133,1,15,114
165,135,1,15,116
164,137,1,15,118
163,139,1,15,120
162,141,1,15,122
161,145,1,15,124
160,147,1,15,126
223,7,1,15,0
222,9,1,15,2
221,13,1,15,4
220,15,1,15,6
219,17,1,15,8
218,19,1,15,10
217,21,1,15,12
216,23,1,15,14
215,25,1,15,16
214,27,1,15,18
213,29,1,15,20
212,31,1,15,22
211,35,1,15,24
210,37,1,15,26
209,39,1,15,28
208,41,1,15,30
207,43,1,15,32
206,45,1,15,34
205,47,1,15,36
204,49,1,15,38
203,51,1,15,40
202,53,1,15,42
201,57,1,15,44
200,59,1,15,46
199,61,1,15,48
198,63,1,15,50
197,65,1,15,52
196,67,1,15,54
195,69,1,15,56
194,71,1,15,58
193,73,1,15,60
192,75,1,15,62
191,79,1,15,64
190,81,1,15,66
189,83,1,15,68
188,85,1,15,70
187,87,1,15,72
186,89,1,15,74
185,91,1,15,76
184,93,1,15,78
183,95,1,15,80
182,97,1,15,82
181,101,1,15,84
180,103,1,15,86
179,105,1,15,88
178,107,1,15,90
177,109,1,15,92
176,111,1,15,94
175,113,1,15,96
174,115,1,15,98
173,117,1,15,100
172,119,1,15,102
171,123,1,15,104
170,125,1,15,106
169,127,1,15,108
168,129,1,15,110
167,131,1,15,112
166,133,1,15,114
165,135,1,15,116
164,137,1,15,118
163,139,1,15,120
162,141,1,15,122
161,145,1,15,124
160,147,1,15,126
224,8,1,15,1
225,10,1,15,3
226,14,1,15,5
227,16,1,15,7
228,18,1,15,9
229,20,1,15,11
230,22,1,15,13
231,24,1,15,15
232,26,1,15,17
233,28,1,15,19
234,30,1,15,21
235,32,1,15,23
236,36,1,15,25
237,38,1,15,27
238,40,1,15,29
239,42,1,15,31
240,44,1,15,33
241,46,1,15,35
242,48,1,15,37
243,50,1,15,39
244,52,1,15,41
245,54,1,15,43
246,58,1,15,45
247,60,1,15,47
248,62,1,15,49
249,64,1,15,51
250,66,1,15,53
251,68,1,15,55
252,70,1,15,57
253,72,1,15,59
254,74,1,15,61
255,76,1,15,63
128,80,1,15,65
129,82,1,15,67
130,84,1,15,69
131,86,1,15,71
132,88,1,15,73
133,90,1,15,75
134,92,1,15,77
135,94,1,15,79
136,96,1,15,81
137,98,1,15,83
138,102,1,15,85
139,104,1,15,87
140,106,1,15,89
141,108,1,15,91
142,110,1,15,93
143,112,1,15,95
144,114,1,15,97
145,116,1,15,99
146,118,1,15,101
147,120,1,15,103
148,124,1,15,105
149,126,1,15,107
150,128,1,15,109
151,130,1,15,111
152,132,1,15,113
153,134,1,15,115
154,136,1,15,117
155,138,1,15,119
156,140,1,15,121
157,142,1,15,123
158,146,1,15,125
159,148,1,15,127
224,8,1,15,1
225,10,1,15,3
226,14,1,15,5
227,16,1,15,7
228,18,1,15,9
229,20,1,15,11
230,22,1,15,13
231,24,1,15,15
232,26,1,15,17
233,28,1,15,19
234,30,1,15,21
235,32,1,15,23
236,36,1,15,25
237,38,1,15,27
238,40,1,15,29
239,42,1,15,31
240,44,1,15,33
241,46,1,15,35
242,48,1,15,37
243,50,1,15,39
244,52,1,15,41
245,54,1,15,43
246,58,1,15,45
247,60,1,15,47
248,62,1,15,49
249,64,1,15,51
250,66,1,15,53
251,68,1,15,55
252,70,1,15,57
253,72,1,15,59
254,74,1,15,61
255,76,1,15,63
128,80,1,15,65
129,82,1,15,67
130,84,1,15,69
131,86,1,15,71
132,88,1,15,73
133,90,1,15,75
134,92,1,15,77
135,94,1,15,79
136,96,1,15,81
137,98,1,15,83
138,102,1,15,85
139,104,1,15,87
140,106,1,15,89
141,108,1,15,91
142,110,1,15,93
143,112,1,15,95
144,114,1,15,97
145,116,1,15,99
146,118,1,15,101
147,120,1,15,103
148,124,1,15,105
149,126,1,15,107
150,128,1,15,109
151,130,1,15,111
152,132,1,15,113
153,134,1,15,115
154,136,1,15,117
155,138,1,15,119
156,140,1,15,121
157,142,1,15,123
158,146,1,15,125
159,148,1,15,127
351,7,1,23,0
350,9,1,23,2
349,13,1,23,4
348,15,1,23,6
347,17,1,23,8
346,19,1,23,10
345,21,1,23,12
344,23,1,23,14
343,25,1,23,16
342,27,1,23,18
341,29,1,23,20
340,31,1,23,22
339,35,1,23,24
338,37,1,23,26
337,39,1,23,28
336,41,1,23,30
335,43,1,23,32
334,45,1,23,34
333,47,1,23,36
332,49,1,23,38
331,51,1,23,40
330,53,1,23,42
329,57,1,23,44
328,59,1,23,46
327,61,1,23,48
326,63,1,23,50
325,65,1,23,52
324,67,1,23,54
323,69,1,23,56
322,71,1,23,58
321,73,1,23,60
320,75,1,23,62
319,79,1,23,64
318,81,1,23,66
317,83,1,23,68
316,85,1,23,70
315,87,1,23,72
314,89,1,23,74
313,91,1,23,76
312,93,1,23,78
311,95,1,23,80
310,97,1,23,82
309,101,1,23,84
308,103,1,23,86
307,105,1,23,88
306,107,1,23,90
305,109,1,23,92
304,111,1,23,94
303,113,1,23,96
302,115,1,23,98
301,117,1,23,100
300,119,1,23,102
299,123,1,23,104
298,125,1,23,106
297,127,1,23,108
296,129,1,23,110
295,131,1,23,112
294,133,1,23,114
293,135,1,23,116
292,137,1,23,118
291,139,1,23,120
290,141,1,23,122
289,145,1,23,124
288,147,1,23,126
351,7,1,23,0
350,9,1,23,2
349,13,1,23,4
348,15,1,23,6
347,17,1,23,8
346,19,1,23,10
345,21,1,23,12
344,23,1,23,14
343,25,1,23,16
342,27,1,23,18
341,29,1,23,20
340,31,1,23,22
339,35,1,23,24
338,37,1,23,26
337,39,1,23,28
336,41,1,23,30
335,43,1,23,32
334,45,1,23,34
333,47,1,23,36
332,49,1,23,38
331,51,1,23,40
330,53,1,23,42
329,57,1,23,44
328,59,1,23,46
327,61,1,23,48
326,63,1,23,50
325,65,1,23,52
324,67,1,23,54
323,69,1,23,56
322,71,1,23,58
321,73,1,23,60
320,75,1,23,62
319,79,1,23,64
318,81,1,23,66
317,83,1,23,68
316,85,1,23,70
315,87,1,23,72
314,89,1,23,74
313,91,1,23,76
312,93,1,23,78
311,95,1,23,80
310,97,1,23,82
309,101,1,23,84
308,103,1,23,86
307,105,1,23,88
306,107,1,23,90
305,109,1,23,92
304,111,1,23,94
303,113,1,23,96
302,115,1,23,98
301,117,1,23,100
300,119,1,23,102
299,123,1,23,104
298,125,1,23,106
297,127,1,23,108
296,129,1,23,110
295,131,1,23,112
294,133,1,23,114
293,135,1,23,116
292,137,1,23,118
291,139,1,23,120
290,141,1,23,122
289,145,1,23,124
288,147,1,23,126
380,8,1,23,1
381,10,1,23,3
382,14,1,23,5
383,16,1,23,7
352,18,1,23,9
353,20,1,23,11
354,22,1,23,13
355,24,1,23,15
356,26,1,23,17
357,28,1,23,19
358,30,1,23,21
359,32,1,23,23
360,36,1,23,25
361,38,1,23,27
362,40,1,23,29
363,42,1,23,31
364,44,1,23,33
365,46,1,23,35
366,48,1,23,37
367,50,1,23,39
368,52,1,23,41
369,54,1,23,43
370,58,1,23,45
371,60,1,23,47
372,62,1,23,49
373,64,1,23,51
374,66,1,23,53
375,68,1,23,55
376,70,1,23,57
377,72,1,23,59
378,74,1,23,61
379,76,1,23,63
256,80,1,23,65
257,82,1,23,67
258,84,1,23,69
259,86,1,23,71
260,88,1,23,73
261,90,1,23,75
262,92,1,23,77
263,94,1,23,79
264,96,1,23,81
265,98,1,23,83
266,102,1,23,85
267,104,1,23,87
268,106,1,23,89
269,108,1,23,91
270,110,1,23,93
271,112,1,23,95
272,114,1,23,97
273,116,1,23,99
274,118,1,23,101
275,120,1,23,103
276,124,1,23,105
277,126,1,23,107
278,128,1,23,109
279,130,1,23,111
280,132,1,23,113
281,134,1,23,115
282,136,1,23,117
283,138,1,23,119
284,140,1,23,121
285,142,1,23,123
286,146,1,23,125
287,148,1,23,127
380,8,1,23,1
381,10,1,23,3
382,14,1,23,5
383,16,1,23,7
352,18,1,23,9
353,20,1,23,11
354,22,1,23,13
355,24,1,23,15
356,26,1,23,17
357,28,1,23,19
358,30,1,23,21
359,32,1,23,23
360,36,1,23,25
361,38,1,23,27
362,40,1,23,29
363,42,1,23,31
364,44,1,23,33
365,46,1,23,35
366,48,1,23,37
367,50,1,23,39
368,52,1,23,41
369,54,1,23,43
370,58,1,23,45
371,60,1,23,47
372,62,1,23,49
373,64,1,23,51
374,66,1,23,53
375,68,1,23,55
376,70,1,23,57
377,72,1,23,59
378,74,1,23,61
379,76,1,23,63
256,80,1,23,65
257,82,1,23,67
258,84,1,23,69
259,86,1,23,71
260,88,1,23,73
261,90,1,23,75
262,92,1,23,77
263,94,1,23,79
264,96,1,23,81
265,98,1,23,83
266,102,1,23,85
267,104,1,23,87
268,106,1,23,89
269,108,1,23,91
270,110,1,23,93
271,112,1,23,95
272,114,1,23,97
273,116,1,23,99
274,118,1,23,101
275,120,1,23,103
276,124,1,23,105
277,126,1,23,107
278,128,1,23,109
279,130,1,23,111
280,132,1,23,113
281,134,1,23,115
282,136,1,23,117
283,138,1,23,119
284,140,1,23,121
285,142,1,23,123
286,146,1,23,125
287,148,1,23,127
